enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target,training_hours_range
16983,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,1.0,S,Public Sector,48.0,0.0,0-50
15762,city_114,0.926,Not specified,No relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,50.0,0.0,0-50
74,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,M,Pvt Ltd,50.0,0.0,0-50
2210,city_143,0.74,Not specified,Has relevent experience,,Phd,Humanities,2.0,,,20.0,0.0,0-50
20987,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2.0,S,Early Stage Startup,39.0,0.0,0-50
11633,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,S,Pvt Ltd,68.0,0.0,51-100
12594,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,S,NGO,78.0,0.0,51-100
33045,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,S,Pvt Ltd,48.0,0.0,0-50
5079,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Business Degree,20.0,L,Pvt Ltd,86.0,0.0,51-100
22701,city_179,0.512,Not specified,No relevent experience,Full time course,Graduate,STEM,2.0,,,50.0,1.0,0-50
9124,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Primary School,,13.0,S,Early Stage Startup,26.0,0.0,0-50
9389,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,L,Pvt Ltd,51.0,0.0,51-100
31982,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,6.0,S,,30.0,0.0,0-50
22429,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,M,Pvt Ltd,55.0,1.0,51-100
23095,city_2,0.7879999999999999,Not specified,Has relevent experience,no_enrollment,Masters,STEM,14.0,S,Pvt Ltd,122.0,0.0,101-200
19732,city_19,0.682,Male,No relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,47.0,0.0,0-50
33185,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,M,Pvt Ltd,92.0,0.0,51-100
10299,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,,21.0,0.0,0-50
30091,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,29.0,0.0,0-50
27208,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Funded Startup,,0.0,
6064,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,65.0,0.0,51-100
32477,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,M,Pvt Ltd,11.0,0.0,0-50
13504,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,M,Public Sector,166.0,0.0,101-200
5174,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7.0,M,Pvt Ltd,15.0,0.0,0-50
32302,city_105,0.794,Male,No relevent experience,Full time course,High School,,3.0,S,Pvt Ltd,30.0,1.0,0-50
14662,city_150,0.698,Not specified,No relevent experience,no_enrollment,Graduate,STEM,16.0,S,Pvt Ltd,102.0,0.0,101-200
8402,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,S,Pvt Ltd,28.0,0.0,0-50
5006,city_160,0.92,Not specified,No relevent experience,no_enrollment,,,5.0,,,82.0,0.0,51-100
4996,city_103,0.92,Not specified,No relevent experience,Full time course,Graduate,STEM,9.0,,,50.0,1.0,0-50
29210,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,,,42.0,1.0,0-50
24289,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,L,Pvt Ltd,12.0,1.0,0-50
15173,city_103,0.92,Not specified,No relevent experience,Full time course,Graduate,STEM,3.0,,,5.0,1.0,0-50
12364,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,S,Pvt Ltd,7.0,0.0,0-50
18413,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,,,23.0,1.0,0-50
15454,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,3.0,,,4.0,0.0,0-50
21765,city_114,0.926,Not specified,Has relevent experience,,Masters,Other,10.0,S,,58.0,0.0,51-100
23872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,8.0,0.0,0-50
17521,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,11.0,L,Pvt Ltd,12.0,0.0,0-50
12681,city_16,0.91,Male,Has relevent experience,Full time course,High School,,1.0,S,Pvt Ltd,86.0,0.0,51-100
19064,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,3.0,S,Pvt Ltd,23.0,0.0,0-50
20276,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10.0,L,Pvt Ltd,308.0,0.0,201-350
16874,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,16.0,,Pvt Ltd,5.0,0.0,0-50
32746,city_28,0.939,Male,Has relevent experience,Part time course,High School,,5.0,M,Pvt Ltd,54.0,0.0,51-100
11510,city_116,0.743,Not specified,Has relevent experience,no_enrollment,,,7.0,L,,18.0,0.0,0-50
14481,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,Business Degree,4.0,M,Pvt Ltd,103.0,0.0,101-200
12634,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,S,Pvt Ltd,114.0,1.0,101-200
6302,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,Arts,4.0,S,Pvt Ltd,322.0,0.0,201-350
23341,city_74,0.579,Female,Has relevent experience,no_enrollment,Graduate,STEM,4.0,M,Pvt Ltd,67.0,0.0,51-100
1417,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,,,80.0,0.0,51-100
4621,city_128,0.527,Female,Has relevent experience,no_enrollment,Masters,STEM,9.0,S,Early Stage Startup,58.0,1.0,51-100
7780,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,Other,9.0,S,Pvt Ltd,51.0,0.0,51-100
6233,city_14,0.698,Male,No relevent experience,Full time course,High School,,5.0,,,12.0,0.0,0-50
32015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,77.0,0.0,51-100
29633,city_65,0.802,Male,No relevent experience,Full time course,Graduate,Humanities,9.0,,,108.0,0.0,101-200
12419,city_16,0.91,Male,No relevent experience,Full time course,High School,,4.0,S,Pvt Ltd,6.0,0.0,0-50
24823,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,5.0,,,21.0,0.0,0-50
10,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15.0,S,Funded Startup,53.0,1.0,51-100
12478,city_61,0.913,Not specified,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,,0.0,
17656,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,21.0,0.0,0-50
31649,city_143,0.74,Male,Has relevent experience,Full time course,High School,,0.0,,,35.0,1.0,0-50
9471,city_36,0.893,Not specified,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,95.0,0.0,51-100
3891,city_33,0.4479999999999999,Male,No relevent experience,Full time course,High School,,4.0,,,31.0,0.0,0-50
28436,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,S,Funded Startup,14.0,0.0,0-50
30112,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,S,Pvt Ltd,8.0,0.0,0-50
22404,city_102,0.804,Male,Has relevent experience,,Graduate,STEM,6.0,S,,6.0,0.0,0-50
16562,city_16,0.91,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,8.0,S,Pvt Ltd,37.0,0.0,0-50
19251,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,9.0,,,64.0,1.0,51-100
16413,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,L,Pvt Ltd,76.0,1.0,51-100
5213,city_114,0.926,Not specified,No relevent experience,Part time course,High School,,2.0,M,Pvt Ltd,39.0,1.0,0-50
20166,city_103,0.92,Not specified,Has relevent experience,Part time course,Graduate,STEM,7.0,S,,54.0,0.0,51-100
8163,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,,,73.0,0.0,51-100
20332,city_103,0.92,Not specified,Has relevent experience,Full time course,Phd,STEM,,L,Public Sector,56.0,0.0,51-100
25287,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,S,,102.0,0.0,101-200
31636,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,24.0,0.0,0-50
24521,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,L,Pvt Ltd,108.0,0.0,101-200
14875,city_10,0.895,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,14.0,0.0,0-50
21341,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Masters,STEM,2.0,S,Early Stage Startup,23.0,0.0,0-50
17366,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,L,Pvt Ltd,43.0,0.0,0-50
26706,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,8.0,L,NGO,121.0,0.0,101-200
29270,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4.0,M,Pvt Ltd,22.0,0.0,0-50
3428,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,8.0,M,NGO,51.0,0.0,51-100
22547,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,L,NGO,,0.0,
23659,city_21,0.624,Male,No relevent experience,Full time course,High School,,3.0,,,51.0,1.0,51-100
25796,city_21,0.624,Male,No relevent experience,Full time course,,,2.0,,,304.0,0.0,201-350
28467,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,M,NGO,80.0,0.0,51-100
948,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,M,NGO,272.0,0.0,201-350
7124,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,86.0,0.0,51-100
29084,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,99.0,0.0,51-100
10471,city_103,0.92,Not specified,No relevent experience,Full time course,High School,,3.0,,,40.0,1.0,0-50
32077,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,12.0,L,Pvt Ltd,67.0,0.0,51-100
3303,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,2.0,S,Funded Startup,35.0,0.0,0-50
17144,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,53.0,0.0,51-100
6333,city_114,0.926,Not specified,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,66.0,0.0,51-100
23641,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,18.0,1.0,0-50
23229,city_46,0.762,Not specified,Has relevent experience,no_enrollment,Masters,STEM,3.0,M,,66.0,0.0,51-100
20731,city_73,0.754,Not specified,Has relevent experience,Full time course,Masters,STEM,1.0,S,Pvt Ltd,46.0,0.0,0-50
7461,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,5.0,S,Pvt Ltd,22.0,0.0,0-50
29180,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,M,Pvt Ltd,130.0,0.0,101-200
5704,city_11,0.55,Not specified,Has relevent experience,Full time course,Graduate,STEM,6.0,,,20.0,1.0,0-50
29083,city_149,0.6890000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,6.0,S,Early Stage Startup,106.0,0.0,101-200
20963,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,5.0,L,Pvt Ltd,65.0,1.0,51-100
4528,city_152,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,16.0,M,Pvt Ltd,16.0,0.0,0-50
27172,city_16,0.91,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,15.0,S,Pvt Ltd,47.0,0.0,0-50
4685,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,15.0,S,Funded Startup,66.0,1.0,51-100
26047,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3.0,,,8.0,0.0,0-50
5135,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,156.0,0.0,101-200
7229,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,11.0,0.0,0-50
22427,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,18.0,,,8.0,1.0,0-50
3089,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,10.0,M,Pvt Ltd,32.0,1.0,0-50
29704,city_48,0.493,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,M,Pvt Ltd,108.0,1.0,101-200
2620,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,54.0,1.0,51-100
11601,city_36,0.893,Male,Has relevent experience,no_enrollment,Primary School,,5.0,M,Pvt Ltd,32.0,1.0,0-50
4432,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,0.0,L,Pvt Ltd,23.0,0.0,0-50
32116,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,S,Funded Startup,102.0,0.0,101-200
13004,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,L,Public Sector,28.0,1.0,0-50
9130,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,2.0,S,Pvt Ltd,36.0,0.0,0-50
25021,city_114,0.926,Not specified,No relevent experience,Full time course,High School,,10.0,S,Early Stage Startup,16.0,0.0,0-50
24177,city_71,0.884,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Funded Startup,5.0,0.0,0-50
13991,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,M,Pvt Ltd,13.0,0.0,0-50
29592,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,20.0,0.0,0-50
23673,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7.0,,,6.0,1.0,0-50
6080,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,20.0,M,Pvt Ltd,192.0,0.0,101-200
24102,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,L,Pvt Ltd,,0.0,
14268,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,M,,47.0,0.0,0-50
13453,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,100.0,0.0,51-100
11462,city_91,0.691,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,,,20.0,0.0,0-50
28925,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,M,NGO,70.0,0.0,51-100
20155,city_106,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,S,Pvt Ltd,12.0,0.0,0-50
29933,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,4.0,,,43.0,1.0,0-50
30244,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,M,Pvt Ltd,26.0,0.0,0-50
8056,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,S,Pvt Ltd,90.0,0.0,51-100
32224,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Funded Startup,48.0,0.0,0-50
15487,city_28,0.939,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,89.0,0.0,51-100
767,city_103,0.92,Not specified,No relevent experience,Full time course,Graduate,STEM,3.0,S,Pvt Ltd,218.0,0.0,201-350
22996,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,20.0,M,Pvt Ltd,35.0,0.0,0-50
28719,city_28,0.939,Other,Has relevent experience,no_enrollment,Graduate,Other,20.0,M,Pvt Ltd,24.0,0.0,0-50
15234,city_136,0.897,Not specified,Has relevent experience,Full time course,Masters,STEM,9.0,L,Pvt Ltd,13.0,0.0,0-50
16901,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,L,Pvt Ltd,14.0,0.0,0-50
12841,city_16,0.91,Female,Has relevent experience,Full time course,Graduate,STEM,5.0,M,Public Sector,114.0,0.0,101-200
21957,city_7,0.647,Male,Has relevent experience,Part time course,Masters,STEM,2.0,S,Early Stage Startup,7.0,0.0,0-50
7363,city_21,0.624,Male,No relevent experience,Full time course,High School,,6.0,,,21.0,0.0,0-50
22205,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,S,Pvt Ltd,160.0,0.0,101-200
9623,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,20.0,L,Pvt Ltd,79.0,0.0,51-100
1305,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9.0,S,NGO,37.0,0.0,0-50
10310,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15.0,M,Pvt Ltd,39.0,0.0,0-50
10689,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,Other,5.0,M,Early Stage Startup,85.0,1.0,51-100
605,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,L,Pvt Ltd,4.0,0.0,0-50
14587,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,14.0,0.0,0-50
6178,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,Arts,2.0,S,Funded Startup,51.0,0.0,51-100
27557,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,,Public Sector,12.0,1.0,0-50
27751,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,9.0,0.0,0-50
11186,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15.0,,,156.0,0.0,101-200
1600,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,S,Pvt Ltd,14.0,0.0,0-50
22225,city_67,0.855,Male,No relevent experience,Full time course,High School,,8.0,,,67.0,0.0,51-100
7201,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,4.0,M,Pvt Ltd,102.0,0.0,101-200
26573,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,11.0,,,68.0,1.0,51-100
12216,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,61.0,1.0,51-100
31720,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11.0,,,28.0,0.0,0-50
22455,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,198.0,0.0,101-200
8244,city_23,0.899,Male,No relevent experience,Part time course,Graduate,No Major,6.0,,,17.0,0.0,0-50
5854,city_71,0.884,Male,No relevent experience,no_enrollment,Phd,STEM,20.0,M,NGO,322.0,0.0,201-350
25884,city_70,0.698,Male,No relevent experience,no_enrollment,High School,,3.0,,,26.0,1.0,0-50
2470,city_93,0.865,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,152.0,1.0,101-200
20039,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,Other,3.0,,,69.0,1.0,51-100
12231,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,7.0,,,11.0,0.0,0-50
25119,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,NGO,40.0,1.0,0-50
32809,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10.0,S,Pvt Ltd,76.0,1.0,51-100
17929,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,M,Pvt Ltd,41.0,0.0,0-50
29615,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Pvt Ltd,4.0,1.0,0-50
24751,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,Business Degree,20.0,,,54.0,0.0,51-100
6647,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,STEM,6.0,,,42.0,1.0,0-50
17445,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,L,Pvt Ltd,78.0,0.0,51-100
2741,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,,,10.0,S,Pvt Ltd,36.0,0.0,0-50
14350,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,Humanities,1.0,,,74.0,1.0,51-100
27980,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,7.0,L,Pvt Ltd,11.0,0.0,0-50
8935,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,L,Pvt Ltd,2.0,0.0,0-50
26986,city_149,0.6890000000000001,Male,Has relevent experience,Part time course,,,2.0,S,Pvt Ltd,172.0,0.0,101-200
12089,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,S,Early Stage Startup,196.0,1.0,101-200
4630,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,12.0,,Pvt Ltd,34.0,1.0,0-50
19582,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,7.0,,,26.0,1.0,0-50
32711,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,L,Pvt Ltd,11.0,1.0,0-50
9863,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,20.0,,,44.0,1.0,0-50
8164,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5.0,L,Pvt Ltd,131.0,1.0,101-200
31948,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,6.0,,,172.0,0.0,101-200
27266,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,20.0,M,Pvt Ltd,34.0,0.0,0-50
22357,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,S,Funded Startup,32.0,1.0,0-50
17809,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,No Major,8.0,S,Pvt Ltd,129.0,0.0,101-200
22281,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,20.0,1.0,0-50
15372,city_165,0.903,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,80.0,0.0,51-100
